SCC,num,specise,PSO4,PNO3,PEC,POC,PMFINE,
40288822,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
40301005,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
40301022,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
40301028,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
40301098,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
40400130,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
40400150,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
40400179,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
40400255,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
40400302,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
40400336,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
40400403,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
40400405,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
40400407,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
40400497,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
40400498,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
40500318,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
40500417,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
40500513,92085,PM2_5,#N/A,#N/A,0.007,0.2885,0.7045,#N/A
40600165,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40600299,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40600305,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40600307,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40600399,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40600603,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40688805,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40700401,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40700405,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40703625,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40704498,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40705604,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40706401,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40729606,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40729697,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40729698,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40880001,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
49090021,92048,PM2_5,0.086,0.021,0.384,0.247,0.262,1
50100106,92082,PM2_5,0.057,0.0142,0.0152,0.0841,0.8295,1
50100511,92091,PM2_5,0.078,#N/A,0.138,0.326,0.458,#N/A
50100512,92091,PM2_5,0.078,#N/A,0.138,0.326,0.458,#N/A
50200207,92000,PM2_5,0.0165,0.0035,0.109,0.3882,0.4828,1
50200302,92082,PM2_5,0.057,0.0142,0.0152,0.0841,0.8295,1
50200503,92082,PM2_5,0.057,0.0142,0.0152,0.0841,0.8295,1
50200516,92081,PM2_5,0.19,0.0142,0.0152,0.0841,0.6965,1
50282599,92081,PM2_5,0.19,0.0142,0.0152,0.0841,0.6965,1
50300204,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
50300520,92081,PM2_5,0.19,0.0142,0.0152,0.0841,0.6965,1
50300732,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
50300901,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
50380001,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
50382001,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
50400202,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
50410004,92038,PM2_5,0.0021,0.0003,0.0113,0.0101,0.9762,1
50410020,92038,PM2_5,0.0021,0.0003,0.0113,0.0101,0.9762,1
50410101,92038,PM2_5,0.0021,0.0003,0.0113,0.0101,0.9762,1
50410112,92038,PM2_5,0.0021,0.0003,0.0113,0.0101,0.9762,1
50410312,92038,PM2_5,0.0021,0.0003,0.0113,0.0101,0.9762,1
50410314,92038,PM2_5,0.0021,0.0003,0.0113,0.0101,0.9762,1
50410420,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
50410513,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
50410533,92082,PM2_5,0.057,0.0142,0.0152,0.0841,0.8295,1
50410621,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
64130010,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
64131020,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
64470040,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
64520021,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
64521001,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
64521011,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
64521020,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
64610041,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
64610050,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
64620015,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
64630025,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
64630041,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
64630050,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
64630053,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
64632040,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
64632050,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
64633051,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
64821001,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
64821010,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
64822001,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
64822010,92017,PM2_5,0.0312,0.0035,0.0182,0.0917,0.8552,0.9998
64982002,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
65140013,92039,PM2_5,0.0313,0.0035,#N/A,#N/A,0.9652,#N/A
65140018,92039,PM2_5,0.0313,0.0035,#N/A,#N/A,0.9652,#N/A
65180001,92039,PM2_5,0.0313,0.0035,#N/A,#N/A,0.9652,#N/A
68110035,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
68240059,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
68241006,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
68241008,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
2201070210,92050,PM2_5,0.0077,0.001,0.2355,0.5339,0.2219,1
2265001000,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2265001020,92049,PM2_5,0.0025,0.0035,0.1001,0.694,0.1999,1
2275070000,92035,PM2_5,0.0029,0.0011,0.7712,0.1756,0.0491,0.9999
2294015000,92053,PM2_5,0.003,0.0004,0.0104,0.0974,0.8887,0.9999
10200301,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
10300910,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
20200108,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
20200306,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
20201706,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
20280001,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
20400299,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
20400407,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
20482599,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
27502011,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
27505001,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30100103,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30100107,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30100305,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30100702,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30100905,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30101022,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30101080,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30101302,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30101303,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30101304,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30101418,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30101435,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30101462,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30101463,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30101470,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30101471,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30101472,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30101530,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30101882,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30101902,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30101908,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30102015,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30102070,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30102072,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30102120,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30102412,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30102417,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30102422,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30102427,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30102602,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30102610,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30102612,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30102617,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30102641,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30102652,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30103107,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30103109,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30103301,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30103402,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30103403,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30103405,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30103406,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30103411,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30103414,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30103430,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30103502,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30103901,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30103902,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30105101,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30105108,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30105114,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30106003,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30106006,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30109101,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30109110,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30109151,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30109152,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30109153,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30109154,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30109180,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30110002,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30110004,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30110080,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30112005,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30112006,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30112011,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30112017,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30112021,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30112502,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30112505,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30112509,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30112510,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30112514,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30112515,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30112520,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30112521,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30112524,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30112525,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30112529,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30112531,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30112534,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30112535,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30112542,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30112551,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30112558,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30112740,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30113001,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30113222,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30113223,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30113227,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30113710,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30114003,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30114004,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30115301,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30115380,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30115680,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30115701,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30115702,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30115703,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30115704,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30115780,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30115801,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30115822,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30115880,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30116702,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30116703,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30116780,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30116901,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30116902,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30116980,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30117401,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30117402,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30117421,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30117480,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30117617,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30117631,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30117632,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30117634,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30117680,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30118180,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30119012,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30119014,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30119501,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30119504,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30119705,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30119706,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30119707,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30119709,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30119710,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30119743,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30119744,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30119745,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30120203,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30120204,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30120205,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30120211,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30120280,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30120502,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30120503,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30120527,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30120529,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30120545,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30120553,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30120580,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30120602,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30120680,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30121002,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30121006,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30125002,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30125004,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30125015,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30125101,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30125103,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30125104,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30125180,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30125302,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30125306,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30125326,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30125409,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30125410,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30125412,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30125413,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30125415,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30125801,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30125802,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30125803,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30125805,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30125806,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30125807,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30130101,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30130102,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30130103,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30130104,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30130105,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30130106,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30130115,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30130180,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30130380,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30130402,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30130480,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30130505,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30130580,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30140102,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30140199,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30140210,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30140214,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30140306,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30140310,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30140311,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30140360,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30140399,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30180004,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30180006,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30180009,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30180010,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30180011,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30182004,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30182005,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30182006,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30182008,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30182010,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30182011,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30187003,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30187008,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30187014,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30187017,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30187018,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30187501,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30187510,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30187598,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30188501,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30188505,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30188510,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30188599,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30200761,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30200762,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30200765,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30200908,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30200912,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30200921,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30200922,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30200924,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30200925,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30200926,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30200939,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30200941,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30200951,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30200953,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30200954,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30200955,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30200963,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30200964,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30200965,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30200967,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30201003,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30201010,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30201014,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30201017,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30201018,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
